# Name, RA, Dec, N_exp, SNR, Teff, logg, [M/H]
HD154577,257.53188,-60.73088,667.0,3141.49726882,5212.0,4.54,-0.11
HD177409,287.47793,-68.29902,25.0,636.362506752,0.0,0.0,0.0
HD131218,224.91168,-78.50993,6.0,77.0099993507,5797.0,4.55,-0.06
HD123619,212.30535,-22.53794,4.0,79.3623966372,6166.0,4.45,-0.32
HD44627,94.80328,-58.05504,26.0,408.913474955,0.0,0.0,0.0
HD115773,199.99365,-41.19122,15.0,409.429676501,6312.0,4.23,-0.08
HD139409,234.6716,-17.6641,9.0,108.600966847,0.0,0.0,0.0
HIP10741,34.55634,-36.33725,11.0,102.391698882,4859.0,4.4,-0.15
HD176986,285.77099,-11.04681,149.0,1146.16850855,0.0,0.0,0.0
HD26609,63.03788,-10.4699,1.0,40.3,0.0,0.0,0.0
BD+034525,318.47394,4.45293,1.0,22.3,0.0,0.0,0.0
HD23314,56.16373,10.17523,2.0,59.1384815497,0.0,0.0,0.0
HD136407,230.25584,-15.54796,1.0,94.0,0.0,0.0,0.0
Sun-sky,354.99748,-30.00065,1.0,365.0,0.0,0.0,0.0
CCDMJ19109-4805A,287.72749,-48.07787,1.0,29.7,0.0,0.0,0.0
HD187532,297.69443,-10.76308,50.0,1764.66102411,0.0,0.0,0.0
HD100788,173.89338,-52.46993,2.0,61.4479454498,0.0,0.0,0.0
HD128674,220.11667,-57.02994,22.0,867.606264385,5109.0,4.53,-0.15
HIP107758,327.43988,-11.68024,4.0,45.1656949465,0.0,0.0,0.0
HD42269,89.75137,-78.28283,10.0,101.201037544,0.0,0.0,0.0
HD176666,286.3307,-61.69296,35.0,405.409792679,6103.0,4.63,-0.37
BD+11533,58.10128,12.37656,1.0,35.9,0.0,0.0,0.0
HD22897,55.14352,-2.22115,5.0,79.0066452901,4837.0,4.44,-0.25
HD18777,44.33176,-68.52613,6.0,75.8484014334,5058.0,4.39,0.01
HD27471,64.50315,-45.65156,6.0,134.516839095,5871.0,4.25,0.11
HD188748,300.44767,-69.19128,20.0,516.448797075,0.0,0.0,0.0
HD178445,287.71797,-47.15784,12.0,124.202173894,0.0,0.0,0.0
HD125595,215.34504,-40.39306,137.0,622.242717916,4691.0,4.17,0.08
HD12477,29.92018,-66.06807,1.0,164.2,0.0,0.0,0.0
HIP39726,121.79304,-21.27627,2.0,45.7839491525,0.0,0.0,0.0
BD+063077,234.66261,6.37486,1.0,23.7,0.0,0.0,0.0
HD134060,227.68558,-61.42168,335.0,3297.96074719,4744.0,4.76,0.1
BD-062423A,120.77885,-6.41621,1.0,39.5,0.0,0.0,0.0
Gl465,186.21859,-18.24659,23.0,105.384960976,0.0,0.0,0.0
HD95456,165.16932,-31.83906,241.0,3310.94097501,0.0,0.0,0.0
HD33473A,77.12467,-41.21323,15.0,285.655089225,5740.0,3.97,-0.13
Gl479,189.46578,-52.00108,58.0,258.752140088,0.0,0.0,0.0
BD-200470,37.87639,-20.02652,11.0,116.976707083,0.0,0.0,0.0
HD223781,358.15251,10.94589,8.0,579.975283956,0.0,0.0,0.0
HD-1909,5.80151,-31.03764,27.0,599.626333645,0.0,0.0,0.0
HD-28635,67.86661,13.89675,35.0,326.419852337,0.0,0.0,0.0
stab,336.89888,-77.71524,27.0,372.469528955,0.0,0.0,0.0
HD201219,316.98221,7.43199,12.0,205.420933695,6040.0,4.02,-0.32
HD210739,333.23742,-26.32683,10.0,577.426973738,0.0,0.0,0.0
HV12452,72.2179,-69.3573,50.0,21.4853438418,0.0,0.0,0.0
HV873,73.60271,-70.90047,27.0,28.7088836425,0.0,0.0,0.0
GJ517,203.67692,-8.34037,16.0,297.167343428,0.0,0.0,0.0
HD-214853,340.35818,-27.25773,17.0,352.842599469,0.0,0.0,0.0
HR1217,58.81147,-12.10052,61.0,1617.91794909,0.0,0.0,0.0
HD109138,188.37469,-75.38569,21.0,203.884550665,0.0,0.0,0.0
NGC2539No652,122.44788,-12.90497,168.0,468.764823766,0.0,0.0,0.0
Xi-Phe-A,10.44395,-56.50249,17.0,607.06802749,0.0,0.0,0.0
HV877,74.25931,-67.99468,24.0,16.4,0.0,0.0,0.0
HD177178,285.88372,1.81817,31.0,756.073514944,0.0,0.0,0.0
HD98248,169.55508,15.96934,12.0,329.686457107,0.0,0.0,0.0
HV6093,89.4494,-68.68474,41.0,14.9646249535,0.0,0.0,0.0
HD14943,35.72467,-51.09234,77.0,2044.19878681,0.0,0.0,0.0
IC4651No7646,261.1707,-49.98531,269.0,415.528591074,0.0,0.0,0.0
HV900,76.71227,-70.03643,28.0,25.6123017318,0.0,0.0,0.0
HD-208217,329.24033,-61.84693,8.0,539.830760517,0.0,0.0,0.0
NGC2360No119,109.45067,-15.66092,140.0,310.626528165,0.0,0.0,0.0
HD74000,130.21122,-16.34643,28.0,734.910463934,0.0,0.0,0.0
HD183993,292.99888,5.39884,15.0,400.191891472,0.0,0.0,0.0
HD-128429,219.24856,-12.30707,122.0,1404.7813175,0.0,0.0,0.0
NGC4349No53,185.94056,-61.91003,204.0,300.84846684,0.0,0.0,0.0
HD5470,14.16561,17.95671,10.0,400.839693643,5966.0,4.32,0.2
HD223011,356.50337,-40.18332,46.0,1499.60173713,0.0,0.0,0.0
HD177122,286.17149,-31.37285,12.0,182.340286278,6021.0,4.52,-0.1
HD167468,275.90447,-75.03962,12.0,888.58896572,0.0,0.0,0.0
HD197623,311.23328,0.29164,16.0,391.509565656,0.0,0.0,0.0
HD140538,236.00379,2.515,127.0,1686.08243571,5717.0,4.51,-0.14
HD-190248,302.19123,-66.18288,911.0,8515.78811679,5831.0,4.49,0.05
HD-565,2.46338,-62.29728,15.0,591.746609623,0.0,0.0,0.0
HD11616,28.55071,9.94838,3.0,304.384296573,0.0,0.0,0.0
HD224230,359.03798,-72.00026,6.0,93.5585912677,4944.0,4.47,-0.1
HIP59925,184.38072,-24.01729,7.0,93.5051335489,4590.0,4.4,-0.26
HD-210591,333.2771,-59.69208,10.0,333.019443877,0.0,0.0,0.0
HR7596,298.68605,0.27129,71.0,1604.44693586,0.0,0.0,0.0
HD693,2.81483,-15.46805,36.0,1470.58410164,0.0,0.0,0.0
TR162,202.75006,-63.97682,11.0,4.98297100132,0.0,0.0,0.0
HD166745,273.38747,-33.49871,7.0,111.283421946,5621.0,4.31,0.25
HD142629,239.2209,-33.9655,28.0,1311.80266428,0.0,0.0,0.0
HD3758,10.11293,16.57638,4.0,299.695528829,0.0,0.0,0.0
HD-129750,221.9873,-68.52043,7.0,420.585841416,0.0,0.0,0.0
HD6512,16.55289,13.25028,10.0,448.639432061,5868.0,4.33,0.2
HV876,74.30546,-67.38251,28.0,20.5372831699,0.0,0.0,0.0
HV1006,84.34816,-69.48312,24.0,336.112272909,0.0,0.0,0.0
HD14651,35.50433,4.74488,8.0,262.496857124,0.0,0.0,0.0
HD129229,220.3282,3.44724,13.0,398.120182859,0.0,0.0,0.0
BD-044138,249.5813,-5.02112,11.0,103.021259942,4604.0,4.39,-0.11
HIP56838,174.78586,-27.69669,7.0,108.943746952,0.0,0.0,0.0
HV2405,78.68188,-70.70861,39.0,11.8279330401,0.0,0.0,0.0
HD199254,313.90947,12.56785,47.0,1614.72846943,0.0,0.0,0.0
HD91816,159.00679,-11.91307,174.0,2820.88865253,0.0,0.0,0.0
HD17848,42.25131,-62.80703,24.0,1199.86294217,0.0,0.0,0.0
HD126248,216.0465,5.8189,50.0,1883.30440715,0.0,0.0,0.0
HD175638,284.05359,4.2025,64.0,2153.93204396,0.0,0.0,0.0
HD-61273,114.70653,7.96207,12.0,356.239175274,0.0,0.0,0.0
HD96937,167.41563,2.45507,14.0,561.304017445,0.0,0.0,0.0
HIP64965,199.73494,-3.07317,6.0,86.6588714443,4888.0,4.78,-1.03
GQLup,237.29838,-35.65089,19.0,57.4525021213,0.0,0.0,0.0
HD128113,218.83619,-11.74673,4.0,74.1468138223,4922.0,4.28,-0.17
TR172,198.30394,-64.78577,10.0,3.72961123979,0.0,0.0,0.0
HD150633,250.45659,13.14896,16.0,504.514647954,0.0,0.0,0.0
HD156991,260.38037,-22.92439,10.0,145.644361374,5934.0,4.57,-0.07
HD180263,288.89359,11.55374,8.0,201.703867092,0.0,0.0,0.0
HD139879,235.22968,-8.99811,14.0,199.798598594,6203.0,4.61,0.3
HD157750,261.64468,-32.96914,5.0,141.663015639,0.0,0.0,0.0
HD148577,247.42975,-18.68052,15.0,164.350174931,5713.0,4.29,-0.09
HD25457,60.64915,-0.27038,58.0,1692.61560905,0.0,0.0,0.0
HV881,74.6428,-70.34545,72.0,35.0784834336,0.0,0.0,0.0
HD206658,325.8218,12.51401,11.0,448.751144845,0.0,0.0,0.0
HD148156,247.0713,-46.31706,28.0,312.104309486,6251.0,4.51,0.25
HD187691,297.75035,10.41155,32.0,1498.87139542,5656.0,4.32,0.36
HD-319,1.94551,-22.51038,21.0,743.513207684,0.0,0.0,0.0
HIP96240,293.53829,-23.01493,7.0,84.2727714033,4849.0,4.47,-0.15
Gamma-Equ,317.57741,10.12997,16.0,1065.36756099,0.0,0.0,0.0
HD219781,349.5989,12.1116,10.0,354.456358386,0.0,0.0,0.0
HD7355,18.46579,5.13995,8.0,500.812479876,0.0,0.0,0.0
HD-119027,205.33064,-28.7819,13.0,210.326745803,0.0,0.0,0.0
HD108581,187.12955,-18.29626,11.0,111.582032604,0.0,0.0,0.0
HD18692,44.89863,-25.27531,10.0,625.823401608,0.0,0.0,0.0
HD-210139,332.19141,-25.77297,10.0,370.243055303,0.0,0.0,0.0
HD9081,22.42559,17.0961,7.0,407.727421202,0.0,0.0,0.0
HD160613,265.35354,-12.87642,18.0,1184.48873359,0.0,0.0,0.0
HD143790,240.89178,-31.9989,19.0,544.941593201,6557.0,4.11,-0.06
HD209819,331.60796,-13.87233,16.0,1124.39879047,0.0,0.0,0.0
HD146514,244.23107,-3.95722,18.0,848.595091902,0.0,0.0,0.0
HD119802,206.30781,8.83465,3.0,107.949478924,0.0,0.0,0.0
HD113998,196.85034,11.13175,16.0,409.525151853,0.0,0.0,0.0
HD28969,68.36976,-7.84184,4.0,97.6185433204,6255.0,4.68,-0.01
OGLE-TR-154,178.23171,-62.28317,7.0,4.38634243989,0.0,0.0,0.0
HD222095,354.45827,-45.49243,22.0,1176.98230658,0.0,0.0,0.0
HD184985,294.39032,-14.30205,39.0,1417.98540543,6168.0,4.34,0.11
HD-126515,216.48244,0.99144,32.0,799.83742098,0.0,0.0,0.0
HD154160,255.79159,14.51055,9.0,431.822324573,5332.0,4.57,-0.18
HD-116114,200.4429,-18.74435,125.0,1196.38597451,0.0,0.0,0.0
IC2714No190,169.19956,-62.72941,217.0,337.052265977,0.0,0.0,0.0
78-Vir,203.53414,3.65836,15.0,1065.89507926,0.0,0.0,0.0
HV12505,74.48909,-68.8151,18.0,6.56048778674,0.0,0.0,0.0
HD9920,24.26007,5.62828,9.0,426.753254235,0.0,0.0,0.0
HD200078,315.17708,17.44696,6.0,280.024284661,0.0,0.0,0.0
HD-2696,7.59195,-23.78688,28.0,1398.08852366,0.0,0.0,0.0
HR9087,0.45669,-3.02947,41.0,1542.69258441,0.0,0.0,0.0
HD-118551,204.86293,-63.98661,7.0,223.693160378,0.0,0.0,0.0
TWHydra,165.4644,-34.70382,34.0,147.972024383,0.0,0.0,0.0
HD202917,320.20543,-53.03517,45.0,1213.25486193,5125.0,4.29,-1.72
HD184768,293.99916,0.09171,6.0,414.593403228,0.0,0.0,0.0
HD145377,242.90193,-27.07953,58.0,510.006950933,6054.0,4.53,0.12
BD-210397,33.29997,-21.19616,73.0,314.205728783,0.0,0.0,0.0
HR-4854,191.75892,5.94925,30.0,916.354652959,0.0,0.0,0.0
HD101650,175.41767,-23.19924,22.0,168.923266604,4626.0,4.29,-0.45
HD177444,286.25049,-7.14255,1.0,90.4,0.0,0.0,0.0
HD10337,25.27823,3.71216,5.0,352.071725647,0.0,0.0,0.0
HD-93507,161.46146,-68.1315,31.0,471.412070274,0.0,0.0,0.0
HD15942,38.51601,12.17876,5.0,467.942774279,0.0,0.0,0.0
HD103720,179.16812,-2.77767,78.0,336.832985321,5017.0,4.43,-0.02
solar_spectrum,16.30465,-26.306,5.0,374.638252185,0.0,0.0,0.0
HD171834,279.15754,6.67041,134.0,2130.25616065,0.0,0.0,0.0
HD143114,239.90885,-29.632,22.0,809.498400245,0.0,0.0,0.0
TWA25,183.88087,-39.81317,9.0,98.2002036658,0.0,0.0,0.0
HD102195,176.42674,2.8199,23.0,626.606790579,0.0,0.0,0.0
HD149661,249.08966,-2.32534,12.0,737.421460225,5803.0,4.49,0.03
HD-144059,242.12982,-67.32295,12.0,313.316900278,0.0,0.0,0.0
NGC5822No8,226.16677,-54.35196,96.0,337.491614711,0.0,0.0,0.0
HD-24015,57.50011,9.2725,19.0,343.916952185,0.0,0.0,0.0
HD132307,224.54149,6.90421,6.0,303.429448142,0.0,0.0,0.0
HV2369,78.47175,-67.06428,35.0,30.4194017035,0.0,0.0,0.0
HD221638,353.65557,-70.9621,26.0,341.280720229,6360.0,4.53,-0.21
HIP95417,291.1399,-22.06148,9.0,66.6699332533,0.0,0.0,0.0
Sun-sky,48.0123,-26.99989,1.0,408.4,0.0,0.0,0.0
HD166348,273.08778,-43.44588,15.0,194.535703664,0.0,0.0,0.0
HD102843,177.58424,-1.2528,7.0,100.319290269,5432.0,4.35,0.16
BD07+2411B,166.52697,7.02996,28.0,425.576679342,0.0,0.0,0.0
OGLE-TR-168,203.0435,-64.54975,8.0,3.80919939095,0.0,0.0,0.0
Sun-sky,46.85069,-27.00031,1.0,412.7,0.0,0.0,0.0
HD197210,310.62349,-5.30313,23.0,694.976826952,0.0,0.0,0.0
HV2527,81.4121,-71.11002,16.0,7.97182538695,0.0,0.0,0.0
HD174429,283.27331,-50.18098,32.0,549.865910927,0.0,0.0,0.0
IC4756No38,279.26736,5.29214,53.0,259.386584079,0.0,0.0,0.0
HD140901,236.87096,-37.9164,47.0,1330.47553529,5491.0,4.71,0.07
HD213845,338.6721,-20.7085,41.0,1485.95879485,0.0,0.0,0.0
Sun-sky,192.01329,-3.43799,5.0,446.514311081,0.0,0.0,0.0
HD221627,353.39591,17.81763,7.0,608.504905486,0.0,0.0,0.0
HD171665,279.30289,-25.67053,20.0,719.813107688,5911.0,4.47,0.01
HD111814,192.93426,19.22481,14.0,392.586487287,0.0,0.0,0.0
HD147449,245.51717,1.0279,38.0,1433.4573799,0.0,0.0,0.0
HV2538,81.78747,-68.49518,14.0,9.4878870145,0.0,0.0,0.0
BPM14269,326.12132,-60.97809,5.0,65.9725700576,0.0,0.0,0.0
HD181321,290.37225,-34.98318,33.0,546.727262902,0.0,0.0,0.0
BD+012063,124.82998,1.33695,11.0,242.025453207,0.0,0.0,0.0
HD-83368,144.10424,-48.75116,46.0,834.318913845,0.0,0.0,0.0
HD4293,11.23544,-42.67669,30.0,1194.68354806,0.0,0.0,0.0
HD32977,76.94388,20.41271,38.0,1435.52094725,0.0,0.0,0.0
HD147935,246.45432,-27.81838,28.0,258.502263046,0.0,0.0,0.0
HD-87488,151.20598,-28.1926,48.0,912.149516253,0.0,0.0,0.0
Possible-nova-in-Norma,244.93478,-51.58189,5.0,41.2742050196,0.0,0.0,0.0
HD149933,249.43687,0.04077,16.0,515.311682383,0.0,0.0,0.0
HV1023,86.65156,-68.18489,29.0,20.4401565552,0.0,0.0,0.0
HD142072,238.13741,-1.90665,9.0,236.239137316,0.0,0.0,0.0
HD198390,312.40708,12.54298,23.0,1109.8393172,0.0,0.0,0.0
HD141024,236.58952,13.71759,8.0,384.602002075,0.0,0.0,0.0
V343Nor,234.73426,-57.70784,14.0,337.939861514,0.0,0.0,0.0
Sun-sky,101.39277,-27.00004,31.0,1356.72559127,0.0,0.0,0.0
HD186803,296.8235,-18.74584,5.0,199.436481116,0.0,0.0,0.0
HD77278,135.44731,6.49774,6.0,276.063163062,0.0,0.0,0.0
HD155712,258.15434,18.35098,16.0,484.597936438,0.0,0.0,0.0
HD190594,301.38623,3.50329,6.0,290.333360122,0.0,0.0,0.0
HD158352,262.20577,0.32926,21.0,1159.20721185,0.0,0.0,0.0
HD153851,255.59463,-11.89424,11.0,282.208610783,0.0,0.0,0.0
HD144411,241.54712,-10.99035,22.0,274.981417554,0.0,0.0,0.0
HD-81009,140.71001,-9.83783,43.0,940.043722387,0.0,0.0,0.0
HD134664,228.04248,-30.88543,33.0,837.500686567,0.0,0.0,0.0
HD-125248,214.65899,-18.71824,40.0,1243.81543245,0.0,0.0,0.0
HV2549,81.75934,-71.64219,17.0,14.1929559994,0.0,0.0,0.0
CD386968,167.416,-39.11283,9.0,120.790272787,0.0,0.0,0.0
HD-206561,325.76699,-14.39902,12.0,689.931025538,0.0,0.0,0.0
HD-204943,323.13777,-24.59113,12.0,533.407058446,0.0,0.0,0.0
HD203473,320.57291,5.02272,13.0,404.691746889,0.0,0.0,0.0
HD176638,285.7769,-42.09489,10.0,701.399486741,0.0,0.0,0.0
NGC3114No262,151.43192,-60.31696,43.0,409.09036899,0.0,0.0,0.0
HD115231,198.90102,9.01411,5.0,266.718109621,0.0,0.0,0.0
HD211976,335.23052,8.18683,30.0,1090.91066087,0.0,0.0,0.0
HR-6958,278.02568,3.65986,36.0,1114.32930501,0.0,0.0,0.0
HD-205471,324.04456,-26.17048,12.0,635.647827024,0.0,0.0,0.0
NGC6633No106,276.99512,6.91092,225.0,1352.74413323,0.0,0.0,0.0
HD-134214,227.25914,-14.00096,27.0,741.926310357,0.0,0.0,0.0
HD95650,165.65724,21.96421,12.0,167.413918179,0.0,0.0,0.0
HD113449,195.95481,-5.16137,21.0,436.17158321,0.0,0.0,0.0
HD92945,160.86567,-29.06299,35.0,569.974560836,6148.0,4.57,0.03
HD126583,216.48745,13.42908,5.0,295.394211182,0.0,0.0,0.0
HD126829,217.05014,-16.11174,15.0,122.619778176,4726.0,4.51,-0.14
HD13555,33.19681,21.20841,27.0,1015.26808775,0.0,0.0,0.0
HD197746A,311.61246,-26.8698,6.0,285.514850752,0.0,0.0,0.0
HD174080,282.12061,10.74419,2.0,142.252065011,5592.0,4.44,-0.02
HD91988,159.40035,18.34958,6.0,262.969637031,0.0,0.0,0.0
Gl447,176.93535,0.80164,140.0,211.576014709,0.0,0.0,0.0
HD135559,228.95408,0.37172,54.0,1859.06975125,0.0,0.0,0.0
HD-144897,242.4613,-41.15844,14.0,372.049378443,0.0,0.0,0.0
HV1005,84.0308,-68.82119,23.0,15.1155549022,0.0,0.0,0.0
HD4247,11.18152,-22.00613,40.0,1551.10273032,0.0,0.0,0.0
NGC-3511-core,165.84779,-23.08491,2.0,1.48660687473,0.0,0.0,0.0
HD141937,238.07099,-18.43465,7.0,439.2765416,5722.0,4.45,-0.05
HD-203932,321.5138,-29.92996,17.0,362.624502757,0.0,0.0,0.0
GSC-00870-00798,176.93975,12.89867,2.0,46.1498645718,0.0,0.0,0.0
HD78660,137.47274,14.45589,29.0,584.37563262,0.0,0.0,0.0
HD8553,21.22599,18.49835,1.0,122.9,0.0,0.0,0.0
TWA24,182.42094,-58.92319,27.0,258.827819216,0.0,0.0,0.0
HD162283,267.64035,-6.0505,42.0,226.656678702,0.0,0.0,0.0
HD222259,354.91012,-69.19497,5.0,118.144149242,0.0,0.0,0.0
CD-3610569,239.95445,-36.47433,6.0,93.6593828722,0.0,0.0,0.0
HD219828,349.68638,18.64129,94.0,1085.10503178,0.0,0.0,0.0
HD86133,149.25544,19.76002,6.0,381.869663629,0.0,0.0,0.0
HD183263,292.09721,8.35463,15.0,486.877294603,5385.0,4.92,-0.68
HD208880,329.78198,3.19723,10.0,247.891609378,0.0,0.0,0.0
HD100069,172.74976,9.61998,6.0,205.305431005,0.0,0.0,0.0
focus_test,155.38504,-29.93775,2.0,0.0,0.0,0.0,0.0
HD4649,12.13876,0.38055,11.0,475.436168166,0.0,0.0,0.0
HD96064,166.17421,-4.22275,16.0,464.955073098,0.0,0.0,0.0
HD168960,275.45317,15.62255,15.0,510.836754747,0.0,0.0,0.0
HD106092,183.09298,-6.35977,3.0,71.881986617,0.0,0.0,0.0
HD124244,213.06604,8.40695,12.0,379.844112762,0.0,0.0,0.0
HD50060,102.97709,10.79447,8.0,392.327363308,0.0,0.0,0.0
HD173885,282.0478,-14.7078,19.0,277.510017837,6264.0,4.37,-0.2
HD222603,355.50842,1.77863,6.0,600.367170988,0.0,0.0,0.0
HD-217522,345.44324,-44.8413,17.0,621.932970665,0.0,0.0,0.0
HD209779,331.51726,-5.35852,5.0,244.425878335,5067.0,4.39,-1.92
HD208552A,329.16797,16.12239,7.0,212.35821152,0.0,0.0,0.0
HD11262,27.4505,-38.40351,10.0,673.611431019,0.0,0.0,0.0
NovaSGR2005,274.2427,-25.94302,3.0,89.1615387934,0.0,0.0,0.0
NGC3114No6,150.22323,-60.22658,38.0,416.714002644,0.0,0.0,0.0
HD330399,243.21845,-47.10783,12.0,61.5056095003,0.0,0.0,0.0
HIP99606B,303.2095,-34.90182,4.0,62.3170923584,5764.0,4.19,-0.41
HD143436,240.07537,0.13745,16.0,507.10270163,0.0,0.0,0.0
HD181720,290.71796,-32.91796,53.0,839.859077465,5794.0,4.25,-0.53
HD186543,297.00322,-56.3612,50.0,1716.94289363,0.0,0.0,0.0
HIP108405,329.42021,-51.00631,6.0,89.7137113266,0.0,0.0,0.0
HD208215,328.98021,-46.92914,10.0,181.845621339,0.0,0.0,0.0
HIP73362,224.88153,-44.0946,13.0,98.1397982472,0.0,0.0,0.0
HD109271,188.39702,-11.62173,73.0,696.024755307,5783.0,4.28,0.1
HD160013,264.22721,19.91811,8.0,200.553259759,0.0,0.0,0.0
HD103847,179.36683,19.98434,13.0,336.770055082,0.0,0.0,0.0
BD+062932,220.82342,5.82598,4.0,88.0206225836,0.0,0.0,0.0
HD298936,153.31321,-52.51573,24.0,272.975658255,0.0,0.0,0.0
HD181428,290.41305,-29.60456,14.0,513.840520006,6151.0,4.45,0.06
GJ799,310.46329,-32.43601,1.0,23.5,0.0,0.0,0.0
HD290665,83.79219,-0.83855,3.0,130.795030487,0.0,0.0,0.0
HD191862,303.10589,-12.61682,32.0,1279.22844715,0.0,0.0,0.0
HD11271,27.71829,6.52636,8.0,353.626045421,0.0,0.0,0.0
HD179949,288.88791,-24.17889,13.0,426.448789423,5852.0,4.08,-0.15
HR-3151,120.12219,-48.87285,15.0,510.825713918,0.0,0.0,0.0
HR-2727,108.06614,-40.50011,9.0,890.938129165,0.0,0.0,0.0
HIP88316,270.53651,-69.34191,8.0,84.5684338273,5159.0,4.38,-0.01
HD13997,34.11626,12.37762,8.0,418.592247898,0.0,0.0,0.0
HD190647,301.82951,-35.53816,39.0,703.829560334,0.0,0.0,0.0
HD173818,281.86218,-3.64017,9.0,103.029995632,0.0,0.0,0.0
33-Lib,232.39266,-17.43946,40.0,1171.83899918,0.0,0.0,0.0
HD101644,175.43815,-6.68675,24.0,294.535736372,5678.0,4.58,-0.56
HD153363,255.038,-24.98789,89.0,2104.45244898,0.0,0.0,0.0
HD219482,349.23714,-62.00168,34.0,1197.90106436,0.0,0.0,0.0
BD-114672,278.36877,-11.6358,42.0,203.155334658,0.0,0.0,0.0
HIP67092,206.26984,-4.61963,5.0,87.6932722619,0.0,0.0,0.0
HD42807,93.3032,10.62492,2.0,202.132877088,0.0,0.0,0.0
BD-012505,169.30481,-1.98232,33.0,187.381242391,4741.0,4.51,-0.11
HD144497,241.74809,-22.97705,3.0,128.411603837,0.0,0.0,0.0
HIP73194,224.3891,-6.33099,6.0,50.4918805354,0.0,0.0,0.0
HD200962,316.60258,13.11144,9.0,331.560326336,0.0,0.0,0.0
HD158233,262.27583,-23.83497,8.0,105.79130399,0.0,0.0,0.0
HD-142070,238.14386,-1.03113,38.0,717.790860906,0.0,0.0,0.0
HD143638,240.96881,-50.94248,29.0,246.964633096,5954.0,4.48,-0.27
OGLE-SR-15537,163.13065,-61.75615,5.0,24.2332416321,0.0,0.0,0.0
HD133600,226.30168,6.2887,35.0,661.374122566,0.0,0.0,0.0
HD165920,272.32168,-22.90833,45.0,798.432501843,0.0,0.0,0.0
HD190204,301.40663,-42.25668,10.0,125.856664504,5476.0,4.63,-0.02
HD157338,261.03377,-34.79764,30.0,1115.18314191,5409.0,4.46,0.28
HD147512,245.63647,-4.251,30.0,944.60488036,6110.0,4.15,0.02
HD326267,252.70065,-43.78699,3.0,50.2753418686,4719.0,4.31,-0.26
HR4468,174.1688,-9.8015,14.0,1416.65566741,0.0,0.0,0.0
TWA6,154.61817,-31.8331,6.0,192.525946303,0.0,0.0,0.0
HIP103867,315.68891,-64.29518,4.0,37.6059835664,4559.0,4.14,-0.45
HD1497,4.80332,13.57511,2.0,211.728599863,0.0,0.0,0.0
HD200779,316.32789,7.06849,11.0,261.030304754,0.0,0.0,0.0
HD19107,46.06752,-7.60109,29.0,1325.12078695,0.0,0.0,0.0
HD180134,289.53865,-53.38747,1.0,25.8,0.0,0.0,0.0
HD209262,330.47135,4.77073,2.0,172.964880828,0.0,0.0,0.0
HD157172,260.64279,-19.61565,240.0,1687.42907703,5468.0,4.54,-0.1
HD217221,344.89083,-30.9481,4.0,106.055551481,5184.0,4.45,0.01
HD108095,186.30844,-25.98619,1.0,104.8,0.0,0.0,0.0
HD154387,256.8778,-48.24802,49.0,544.30973719,4719.0,4.5,-0.25
HD171942,280.50309,-64.32334,9.0,215.967543858,5615.0,4.42,-0.1
HIP117865,358.6007,-31.30013,3.0,67.0067160813,0.0,0.0,0.0
b-Sco,241.35935,-19.80652,18.0,1490.58304364,0.0,0.0,0.0
HD151772,252.96763,-49.11608,5.0,170.071631967,6631.0,4.81,-0.36
HD19545,46.95967,-27.82977,12.0,691.298611311,0.0,0.0,0.0
HIP63157,194.12406,-24.92469,38.0,201.002462671,0.0,0.0,0.0
HD112943,195.06821,-2.70439,5.0,79.3346078329,0.0,0.0,0.0
HR963,48.01967,-28.98792,3.0,312.221347765,0.0,0.0,0.0
HD-190290,303.48065,-78.87499,14.0,174.406937935,0.0,0.0,0.0
HD-9289,22.81676,-11.11873,17.0,233.714890411,0.0,0.0,0.0
HD107148,184.80461,-3.32023,11.0,317.327480688,5565.0,4.56,0.16
HD189245,300.08221,-33.70363,46.0,1474.62097164,0.0,0.0,0.0
V970-Sco,264.92044,-32.29894,7.0,224.726077704,0.0,0.0,0.0
HD181249,290.97898,-62.87378,12.0,116.983716816,4906.0,4.25,-0.13
HD112100,193.56764,-25.53349,6.0,100.328560241,5081.0,4.44,-0.16
HR3502,130.32439,-78.96105,11.0,1053.89536008,0.0,0.0,0.0
HD213240,337.74953,-49.43506,3.0,252.450886313,5839.0,4.32,0.35
HD190524,301.45261,-15.75514,13.0,142.708479075,5825.0,4.5,-0.13
HD150433,250.28252,-2.8582,103.0,1687.33806038,5806.0,4.33,-0.08
HD130260A,222.04035,-36.7837,1.0,40.0,0.0,0.0,0.0
HD183658,292.71962,-6.51556,71.0,1322.48811337,4949.0,4.03,0.33
HIP79361,242.95535,-52.91533,14.0,106.014951776,0.0,0.0,0.0
HD134353,227.2089,19.03537,4.0,149.675348672,0.0,0.0,0.0
HD-120359,207.64405,-58.50101,1.0,59.0,0.0,0.0,0.0
HIP83609B,256.33562,-33.76602,10.0,122.456277912,5961.0,4.48,-0.19
HD128340,219.24997,-24.03827,5.0,159.642694791,0.0,0.0,0.0
TR176,201.38656,-64.92715,4.0,7.09436396022,0.0,0.0,0.0
HD156098,259.26248,-32.66087,31.0,801.878793834,6517.0,4.2,0.18
NGC2423No3,114.28786,-13.90687,37.0,170.279329339,0.0,0.0,0.0
HD161852,267.32119,-30.59657,3.0,64.3003888013,0.0,0.0,0.0
HD222661,355.68087,-14.54689,6.0,553.952669458,0.0,0.0,0.0
