# Name, RA, Dec, N_exp, SNR, parallax, parallax_error, Kmag, Kmag_err, Bmag, Bmag_err, Vmag, Vmag_err
HD213398,337.87384,-32.34617,18.0,850.102587927,22.0399063701,0.583241112523,6.47200012207,0.0,0.0,0.0,0.0,0.0
HD172555,281.36206,-64.86969,125.0,2940.41617293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIP17346,55.68429,-24.46886,23.0,195.887237971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD24048,57.00541,-44.20147,2.0,56.8626415144,12.6888817102,0.216923763706,7.8189997673,0.0,9.79100036621,0.0,9.19699954987,0.0
Y-Oph,268.16002,-6.14384,8.0,351.653679065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sun-sky,353.23407,-30.00048,1.0,370.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD13423,32.51934,-43.81546,4.0,241.489420058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD153234,255.05367,-44.99137,1.0,145.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD-4014765B,336.0248,-39.71877,33.0,277.447058013,7.6042449299,0.675725333784,9.12100028992,0.0,0.0,0.0,0.0,0.0
HIP26013,83.27057,-26.72536,52.0,284.978209693,30.7020248138,0.245989289924,6.72300004959,0.0,10.1040000916,0.0299999993294,9.04699993134,0.0
HD123265,211.67256,-5.51879,41.0,621.188481864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIP5158,16.50776,-22.45576,67.0,299.457426022,19.8242513051,0.250086252979,7.66900014877,0.0,11.2080001831,0.0179999992251,10.1440000534,0.0630000010133
HIP57688,177.46704,-42.96087,2.0,70.6611633077,30.1466792195,0.263153224153,6.9390001297,0.0,10.5220003128,0.0240000002086,nan,nan
HD131653,223.77989,-9.098,91.0,455.38676968,17.2126674526,0.221815861378,0.0,0.0,10.1680002213,0.0,9.39599990845,0.0
HD145344,246.84252,-83.48,11.0,299.918138831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD287201,73.74353,11.93923,3.0,80.4282288752,9.50285943865,0.243890389754,8.25699996948,0.0,10.1140003204,0.0750000029802,9.71300029755,0.0
HD159492,264.52287,-54.49978,36.0,1441.0578198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ1224,271.88685,-15.9647,9.0,13.6425804011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD2247,6.5472,-21.55217,5.0,98.6755288813,7.02055922562,0.275156131921,8.40499973297,0.0,10.1750001907,0.0280000008643,9.71199989319,0.0619999989867
HD123319,212.08636,-53.9277,29.0,186.083072847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD93083,161.08673,-33.57711,117.0,1035.38227723,34.920665175,0.3253672082,6.13199996948,0.0,nan,nan,nan,nan
HD89124,153.43577,-71.57751,2.0,56.1530052624,17.1044576572,0.222122770177,7.39699983597,0.0,9.61400032043,0.0,8.95899963379,0.0
HD223782,358.16923,-5.99602,2.0,45.5692879031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD210277,332.37142,-7.5469,41.0,1252.36269108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD-87102,320.7264,-87.04367,4.0,47.9026095323,14.4526915134,0.305415288954,7.43200016022,0.0,0.0,0.0,0.0,0.0
HR1217,4.10021,-35.31147,2.0,60.548905853,2.04580395458,0.296759616551,7.3029999733,0.0,10.6750001907,0.0230000000447,9.72900009155,0.0759999975562
HD3003,8.18502,-63.03235,67.0,1947.7956592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD304043,168.99575,-57.5456,46.0,108.731550159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HR4963,197.48476,-5.54387,12.0,1080.74434997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BD-226219,358.69086,-21.77152,3.0,46.0073907106,42.4998779692,0.344661048129,7.117000103,0.0,12.2410001755,0.0529999993742,10.8109998703,0.0769999995828
CPD-64120,18.31183,-64.19443,5.0,117.007093802,15.4484020088,0.229610461994,8.01099967957,0.0,10.8979997635,0.0839999988675,10.0909996033,0.108000002801
HD93351,161.67729,-1.68847,33.0,332.899594473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD96116,166.06129,-57.76493,32.0,438.999043279,18.8185601805,0.24117213401,7.07999992371,0.0,nan,nan,nan,nan
HD72928,128.75335,-16.08646,2.0,44.8949885845,28.5039135602,0.519808392506,7.06300020218,0.0,11.484000206,0.097999997437,10.25,0.0509999990463
HD67200,120.38362,-70.02365,9.0,139.105140092,18.3292910078,0.213144325397,6.32999992371,0.0,nan,nan,nan,nan
HD125184,214.50363,-7.54252,178.0,2368.97545154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD84627B,146.26576,-49.48617,15.0,195.512301403,17.3571580559,0.287478169564,6.69899988174,0.0,0.0,0.0,0.0,0.0
HD245409,84.12723,11.32562,13.0,139.050494426,87.6589405051,0.286461307703,5.26900005341,0.0,10.2950000763,0.0329999998212,8.93799972534,0.0
HD120362,208.43591,-78.41356,6.0,69.901573659,16.133568485,0.218314072054,7.53399991989,0.0,10.2440004349,0.312000006437,nan,nan
HD90812,157.1815,-27.36733,29.0,492.253308775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD190984,302.8768,-64.61916,59.0,641.828287005,6.83715222579,0.245372346192,7.3189997673,0.0,nan,nan,nan,nan
BD+17235,24.55783,17.82747,5.0,79.6252472524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD200538,316.27043,-32.82298,36.0,484.18925019,18.4201999814,0.258751207101,6.31500005722,0.0,0.0,0.0,0.0,0.0
HD131183,223.15425,-25.45517,21.0,247.59725362,19.2893104752,0.226856471888,6.23999977112,0.0,8.51000022888,0.0,7.85799980164,0.0
HD104263,180.11545,-4.54876,30.0,687.433836816,23.83591694,0.266038322685,6.4359998703,0.0,8.92000007629,0.0,8.22399997711,0.0
HD203413,321.05734,-58.69169,4.0,172.974275544,38.8721574228,0.25610366294,6.22399997711,0.0,nan,nan,nan,nan
HIP54418,167.02718,-28.26843,14.0,795.312410314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD197692,311.52163,-25.27017,33.0,1580.35205255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD195302,307.91629,-35.52642,3.0,122.467097622,23.4742927052,0.252824879385,7.14300012589,0.0,10.0920000076,0.0419999994338,nan,nan
HD90422,156.37431,-45.18381,53.0,900.489600162,9.4213301864,0.237939242833,6.85300016403,0.0,nan,nan,nan,nan
HD45088,96.54178,18.75423,8.0,332.704568649,68.4595754727,0.340041845909,4.27099990845,0.0,0.0,0.0,0.0,0.0
HD62364,113.91511,-75.54451,24.0,370.470039274,18.755456125,0.22666710976,6.00099992752,0.0,0.0,0.0,0.0,0.0
BD-155584B,303.34198,-15.42963,20.0,373.487001112,27.9561873493,0.309981001895,0.0,0.0,nan,nan,nan,nan
HD92719,160.55584,-13.78948,88.0,1653.93284326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD28192,66.70246,-1.72525,8.0,120.938207362,19.5755098558,0.277616071224,6.617000103,0.0,nan,nan,nan,nan
HD219834,349.77802,-13.46123,77.0,1595.33796106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G141-29,280.68788,13.90407,5.0,13.4324234597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD93932,162.60685,-15.10456,7.0,149.1808969,19.6501011395,0.248693978997,0.0,0.0,8.13599967957,0.00400000018999,7.48099994659,0.0149999996647
HD105575,182.33795,-27.98303,7.0,89.7774470566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAO154153,125.39733,-15.42881,13.0,247.926460871,0.628260952,0.385274273998,3.72699999809,0.0,10.5349998474,0.082999996841,nan,nan
HD114853,198.46839,-45.18591,91.0,1717.96919064,40.2058925449,0.270225768312,5.32000017166,0.0,nan,nan,nan,nan
HD203387,320.56012,-16.8319,2.0,418.97477251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gl682,264.26484,-44.32024,21.0,105.556477774,0.868858512873,0.229232333998,8.59300041199,0.0,0.0,0.0,0.0,0.0
HD72374,127.28257,-61.87378,9.0,136.16317417,17.137683428,0.258891956368,6.97100019455,0.0,0.0,0.0,0.0,0.0
HD100777,173.96492,-4.75653,36.0,298.847168298,20.2577618578,0.26873389083,6.73500013351,0.0,9.22599983215,0.0130000002682,8.51500034332,0.0469999983907
HD192961,304.90336,-46.42799,48.0,527.173766419,54.482978233,0.555851109682,0.0,0.0,9.82100009918,0.0,8.74800014496,0.0
HD13217,32.14988,-26.29879,2.0,61.7059154377,8.67629593254,0.306447616555,8.03999996185,0.0,10.1689996719,0.0209999997169,9.50899982452,0.0
Gl686,264.47299,18.59224,20.0,186.805219413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD19423,46.22987,-57.1676,10.0,148.3028995,19.3558647318,0.239414018116,6.33500003815,0.0,0.0,0.0,0.0,0.0
CPD-5211628,302.42839,-52.19039,24.0,437.487268386,4.33827220837,0.257296570752,9.10000038147,0.0,0.0,0.0,0.0,0.0
HD205294,323.8014,-34.33225,19.0,431.275538374,17.45574485,0.744792806968,5.60900020599,0.0,0.0,0.0,0.0,0.0
HD199288,314.41546,-44.12934,152.0,2368.40635238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD89839,155.17291,-53.66503,101.0,400.645529115,17.3852566911,0.255326242575,6.36199998856,0.0,0.0,0.0,0.0,0.0
HD2768,7.69381,-56.59317,16.0,185.251207823,16.9897750228,0.226121852725,7.34899997711,0.0,9.76599979401,0.0,9.10700035095,0.0
HD93745,162.25329,-31.05934,5.0,126.307363206,17.270777027,0.347862206652,6.0689997673,0.0,8.27299976349,0.0780000016093,7.8060002327,0.163000002503
HIP113596,345.10405,-53.22753,6.0,82.8141292293,22.5225638999,0.242601049987,0.0,0.0,11.6719999313,0.0109999999404,10.5229997635,0.0240000002086
HD85725,148.24238,-27.33171,32.0,719.765170038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD168769,275.82997,-39.51843,21.0,219.567074034,18.0196773303,0.349220887595,7.34399986267,0.0,10.1920003891,0.0,9.29899978638,0.0
CPD-52551,70.13133,-51.8829,1.0,24.8,2.8210832825,0.234930296911,9.29399967194,0.0,0.0,0.0,0.0,0.0
HD297396,139.19906,-49.30218,94.0,337.694358851,21.2768618199,0.255247612328,7.54500007629,0.0,11.3009996414,0.0280000008643,10.2110004425,0.103000000119
HD285252,58.77558,16.99611,4.0,102.990048063,24.6358812451,0.230248923563,6.90999984741,0.0,9.80900001526,0.0680000036955,9.17399978638,0.165999993682
HD100508,173.3056,-67.0549,32.0,789.586391727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD109200,188.38296,-68.75542,787.0,3790.11443231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD118466,204.45554,-35.44951,16.0,170.419277079,20.7687682818,0.221154149996,7.20300006866,0.0,10.3000001907,0.0,nan,nan
HIP61563,189.20835,-76.95561,7.0,52.9219236234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD10261,25.18181,15.61771,2.0,50.185754951,27.0080828352,0.270325823833,6.81799983978,0.0,9.82499980927,0.0340000018477,8.93099975586,0.0599999986589
BECet,5.71499,-12.21178,10.0,462.657021994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD1581,5.01799,-64.87171,1330.0,10000.8113661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD26887,63.71469,-5.39784,39.0,522.138487377,15.3349113244,0.255125015876,7.08199977875,0.0,8.98700046539,0.0,8.42199993134,0.0
HD200143,315.67027,-34.81318,29.0,193.659933905,18.7760365803,0.230449335587,7.61499977112,0.0,10.5819997787,0.0289999991655,nan,nan
HD84273,145.83316,-29.80412,35.0,348.242315062,22.2895038299,0.241932017977,6.83300018311,0.0,9.36400032043,0.617999970913,8.3780002594,0.0379999987781
HD183783,293.12534,-35.45196,40.0,487.741724686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD77338,135.29995,-25.52727,47.0,524.07271442,21.8537011199,0.269182108735,0.0,0.0,9.40499973297,0.0,8.49300003052,0.0
BD-142469,124.68595,-15.20263,7.0,74.1275252521,28.1030996248,0.732877494975,6.85599994659,0.0,10.9499998093,0.0489999987185,10.0200004578,0.0
HD95406,165.0872,-32.78019,5.0,89.8084071788,15.4759444608,0.410714833219,7.54400014877,0.0,10.234000206,0.0579999983311,9.4420003891,0.0
BD-110192,15.59713,-10.42352,5.0,70.0940796359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD69247,123.93848,-10.44904,11.0,131.722701157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD43180,93.16921,-43.62927,10.0,119.118596365,21.088899048,0.293773004184,6.79799985886,0.0,8.92800045013,0.0,8.39900016785,0.0
HD138549,233.46815,-31.0201,23.0,616.927637572,27.5183272466,0.266033565076,6.25,0.0,8.56799983978,0.0,7.91300010681,0.0
HD221287,352.83232,-58.21091,16.0,311.443847266,17.9507829536,0.356109484861,6.5689997673,0.0,8.27000045776,0.0390000008047,7.93800020218,0.122000001371
HD56380,108.50688,-51.46934,67.0,338.154639182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD223272,357.06198,-19.07291,15.0,135.186685735,18.3451878249,0.302066582069,7.51800012589,0.0,10.515999794,0.0370000004768,9.84000015259,0.263999998569
HD19668,47.42437,-9.57885,20.0,410.613747943,26.0850959063,0.242688273969,6.70100021362,0.0,9.22700023651,0.00700000021607,8.68799972534,0.254000008106
HD1979,5.98402,-14.34649,23.0,216.100161962,19.2134082452,0.286024577981,6.96600008011,0.0,9.37100028992,0.0570000000298,8.72099971771,0.0270000007004
HIP109421,332.5349,-42.90135,4.0,58.2370157202,29.4062761665,0.245510342678,7.28499984741,0.0,11.5410003662,0.01600000076,10.3330001831,0.0500000007451
HD134606,228.79339,-70.52279,281.0,2648.49490843,37.3042517525,0.261613889795,5.17700004578,0.0,0.0,0.0,0.0,0.0
HD132683,225.17845,-11.13571,5.0,65.2463025772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD206172,325.11453,-2.01939,21.0,422.044938366,22.0725338951,0.228250993812,6.91499996185,0.0,9.19699954987,0.0,8.54599952698,0.0
HD114386,197.66599,-35.0554,17.0,368.138683107,35.786071773,0.241522206127,0.0,0.0,nan,nan,nan,nan
HD87320,150.90707,-29.04438,5.0,114.279044448,22.2047904669,0.225977284368,0.0,0.0,8.76200008392,0.0489999987185,8.35900020599,0.143999993801
HD41761,90.99731,-54.13398,2.0,51.913967292,13.7441033904,0.209644185439,7.65399980545,0.0,10.2159996033,0.180000007153,9.67199993134,0.493000000715
HD166724,273.49789,-42.5746,55.0,519.726899439,22.3405312103,0.329038201354,7.24599981308,0.0,10.1400003433,0.0,9.20100021362,0.0
HD74957,131.10104,-57.76942,34.0,333.649516709,19.6838359128,0.260512006009,6.61600017548,0.0,0.0,0.0,0.0,0.0
HIP109149,331.64606,-34.40637,20.0,145.22912931,15.8879289798,0.418097792816,7.73799991608,0.0,11.1499996185,0.0219999998808,10.1960000992,0.0250000003725
HD18083,43.31918,-34.48998,6.0,88.5084741706,18.2776088484,0.2424981733,6.75400018692,0.0,0.0,0.0,0.0,0.0
Gl413.1,167.37785,-24.60071,18.0,151.658563886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJ570A,224.36901,-21.41938,353.0,1294.17846528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BD-092535,127.41841,-9.9768,15.0,130.019613905,28.7009461085,0.243547553722,7.30100011826,0.0,11.3809995651,0.0599999986589,10.2419996262,0.0450000017881
HIP18918,60.82638,-22.8154,37.0,202.608810272,25.6363841766,0.264747423896,7.41499996185,0.0,11.501999855,0.0430000014603,10.3240003586,0.01600000076
HD112540,197.02454,-87.22081,8.0,229.09146645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD-50304,102.9199,-23.80197,22.0,517.489874297,1.25748909916,0.334418321831,7.4359998703,0.0,nan,nan,nan,nan
HD114783,198.17893,-2.26834,41.0,905.633005141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BD+10303B,33.9197,10.76905,6.0,99.951488233,10.4909853673,0.409621675855,7.97499990463,0.0,0.0,0.0,0.0,0.0
HD75288,131.99142,-35.72728,2.0,53.8743909478,17.2401817641,0.243233749959,6.92600011826,0.0,9.11600017548,0.0,8.58199977875,0.0
HD291763,97.84652,-1.57215,5.0,74.456094445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD108935,187.82417,-43.38454,10.0,167.927335476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD27536,65.15859,-6.24557,116.0,2384.98142341,15.5783121538,0.334023493874,4.17500019073,0.0,0.0,0.0,0.0,0.0
HD116920,201.76162,-24.29101,14.0,348.753752668,33.5367080567,0.366094359942,0.0,0.0,9.56900024414,0.0,8.75899982452,0.0
HD109423,188.70347,-41.23502,58.0,2075.66887292,29.6116267915,0.846619902232,6.64599990845,0.0,0.0,0.0,0.0,0.0
HD18134,42.97328,-61.6188,7.0,231.987456557,24.8910497796,0.216527802951,6.507999897,0.0,0.0,0.0,0.0,0.0
HD90722,157.05862,-16.28873,19.0,224.849638648,19.4608825543,0.222304273587,6.25500011444,0.0,8.53800010681,0.0299999993294,7.83799982071,0.0189999993891
HD89965,155.59773,-28.84877,30.0,232.129769741,23.5090886079,0.235182825426,7.22700023651,0.0,10.3310003281,0.0340000018477,nan,nan
HD62849,115.85238,-52.51073,16.0,214.826022632,3.9207591598,0.261338058043,8.61299991608,0.0,0.0,0.0,0.0,0.0
HD46384,95.47481,-78.71472,2.0,42.9470604349,22.35726464,0.220018175728,7.04600000381,0.0,9.88199996948,0.208000004292,9.01799964905,0.0
HD91267,157.7892,-53.2579,44.0,1551.63419658,20.6446522468,0.291118374133,7.45900011063,0.0,10.6920003891,0.0320000015199,9.83899974823,0.0
HD115674,200.73872,-81.31107,39.0,752.572753958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD200349,316.38304,-59.13824,33.0,194.840935124,30.484082505,0.239054908448,6.93800020218,0.0,10.4010000229,0.00700000021607,nan,nan
HD126793,217.55371,-62.86086,367.0,1051.68785768,16.3620932095,0.279914436187,6.72200012207,0.0,nan,nan,nan,nan
HD93491,161.80512,-27.76393,2.0,60.6422295105,11.0834228971,0.308846437013,7.64099979401,0.0,9.57299995422,0.00400000018999,9.07699966431,0.0299999993294
HD24112,57.19616,-40.40023,18.0,294.998898303,19.3300950359,0.263739638542,5.90600013733,0.0,7.71899986267,0.0,7.33599996567,0.0
CS-30314-0067,313.21116,-34.32803,4.0,61.5446179613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD187151,297.24985,-14.38543,1.0,78.6,7.42442772834,0.54854819807,6.98199987411,0.0,9.23499965668,0.0299999993294,8.58500003815,0.0270000007004
HD35828,79.52897,-76.90139,2.0,60.1055737848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIP35246,109.25287,-59.12324,2.0,40.6676775831,25.2712584138,0.229702550084,7.65799999237,0.0,11.8170003891,0.019999999553,10.640999794,0.0250000003725
HD126803,217.26267,-46.74,68.0,314.760257974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIP69224,212.58786,-44.98041,8.0,80.8231402508,20.2544487338,0.233192128051,0.0,0.0,10.4870004654,0.00999999977648,9.55700016022,0.0
HIP58348,179.49109,-51.50054,14.0,152.605406195,17.7267689336,0.244096614174,7.87400007248,0.0,11.2969999313,0.0170000009239,10.3079996109,0.0529999993742
HD196877,310.58009,-52.69958,79.0,429.278347928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD52947,105.37056,-37.15978,3.0,60.0195801385,12.7800851128,0.247472425761,8.16300010681,0.0,10.2980003357,0.0280000008643,nan,nan
HD56533,108.28673,-63.34463,12.0,138.880596197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD67578,121.85553,-32.00903,16.0,195.513912548,19.8800236114,0.257040223017,7.08400011063,0.0,9.14700031281,0.0140000004321,8.58699989319,0.0219999998808
HD53157,106.03923,5.21223,2.0,41.5640469637,23.3831476094,0.244777467267,7.10799980164,0.0,nan,nan,nan,nan
HD49035,100.60399,-61.22408,46.0,304.595272452,17.9526597084,0.239450704946,6.89499998093,0.0,nan,nan,nan,nan
HD121004,208.48987,-46.53862,27.0,333.827949699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD143336,240.25458,-32.30541,5.0,100.318243605,7.53505475551,0.244329564424,8.36800003052,0.0,0.0,0.0,0.0,0.0
HD119629,206.36513,-48.79167,8.0,198.271606641,16.4395910578,0.333686736078,5.43300008774,0.0,0.0,0.0,0.0,0.0
HIP46933,143.48566,-39.5945,15.0,113.187808531,28.7956112139,0.243627979222,0.0,0.0,11.3780002594,0.0379999987781,10.2010002136,0.0179999992251
HD128571,220.16574,-65.41868,32.0,606.688017024,16.8056553522,0.233423948777,6.49100017548,0.0,0.0,0.0,0.0,0.0
HD49983,102.43764,-29.55536,2.0,59.5195766114,8.18947878049,0.224202903224,8.54599952698,0.0,10.5970001221,0.0230000000447,10.0069999695,0.0500000007451
HD71966,127.17906,-40.27673,3.0,71.0898726965,14.7827964983,0.292462516755,7.52099990845,0.0,10.2250003815,0.0,nan,nan
HD94100,162.92707,-2.46798,2.0,54.8809620907,15.0188683722,0.24017251928,7.20499992371,0.0,9.36299991608,0.561999976635,8.54899978638,0.00400000018999
HD73583,129.68863,-13.25674,9.0,101.091542673,31.8958369916,0.215896004262,6.94799995422,0.0,10.7419996262,0.070000000298,9.75,0.0
HD200989,316.72595,-4.5863,1.0,36.4,4.56364850492,0.723724484209,8.80300045013,0.0,0.0,0.0,0.0,0.0
HD27947,66.24439,11.97339,13.0,142.264893772,18.2630337652,0.297617918083,6.92500019073,0.0,nan,nan,nan,nan
BD-213153,161.85612,-22.28739,29.0,199.576927524,30.1661815618,0.333688872788,7.12300014496,0.0,11.0260000229,0.0450000017881,10.079000473,0.172999992967
HD54521,107.00952,-27.75704,3.0,57.8602627025,20.1351688944,0.377886136137,6.67100000381,0.0,nan,nan,nan,nan
HD102300,176.61638,-24.97726,6.0,128.859031503,17.0137234046,0.326142678315,6.23799991608,0.0,nan,nan,nan,nan
HD181387,290.07264,0.93508,11.0,145.952560786,6.49258765137,0.327260855904,8.17899990082,0.0,0.0,0.0,0.0,0.0
HD100773,173.8127,-60.8944,11.0,91.2269148881,18.1670668591,0.276738383577,5.6970000267,0.0,0.0,0.0,0.0,0.0
Gl693,266.63036,-57.32278,163.0,327.937509291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BD-091261,88.63954,-9.3907,12.0,121.010536731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD120467,207.43479,-22.11299,8.0,104.249172659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD127124,217.81656,-51.38164,26.0,189.561784123,18.8136508656,0.936914013524,7.24800014496,0.0,10.498000145,0.135000005364,10.0749998093,0.0
HD200505,316.9349,-67.92401,8.0,137.89147907,35.8504627936,0.23727916029,6.4470000267,0.0,9.31200027466,0.0,8.52200031281,0.0
HD208068,328.51407,-17.15835,31.0,313.525756518,18.6566568604,0.338571774468,7.09399986267,0.0,9.03100013733,0.0509999990463,8.50899982452,0.0260000005364
HD-11977,28.73637,-67.64785,278.0,3057.81733267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD94444,163.35785,-44.41232,12.0,390.593829956,16.7946249512,0.227084140543,0.0,0.0,8.53499984741,0.0,8.01399993896,0.0
HD25912,60.91224,-51.93082,15.0,187.542288564,20.3212806325,0.217887166142,6.71000003815,0.0,8.80200004578,0.0359999984503,8.19099998474,0.0260000005364
HD111515,192.43597,1.18669,14.0,480.88597401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD68694,122.9326,-44.03429,6.0,103.475214424,14.4669568514,0.219751128676,7.67500019073,0.0,0.0,0.0,0.0,0.0
HD188088,298.57317,-23.94417,35.0,722.723584782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD117105,202.12713,-27.39213,30.0,964.210023802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD76188,132.86825,-61.36331,87.0,1103.64037621,17.8175708021,0.237442547331,5.72900009155,0.0,0.0,0.0,0.0,0.0
HD197557,311.42059,-37.60823,8.0,107.380724527,3.72342575444,0.388217864,8.69900035858,0.0,0.0,0.0,0.0,0.0
HD170514,277.5077,-5.36473,1.0,45.0,11.7358624711,0.229514966912,8.17800045013,0.0,0.0,0.0,0.0,0.0
BD-153B,1.99115,-14.22862,2.0,63.6883034787,9.80828640706,0.236884240397,8.11800003052,0.0,0.0,0.0,0.0,0.0
HIP98764,300.87355,-73.75748,1.0,51.0,26.0222574172,0.219672255886,7.20900011063,0.0,10.468000412,0.0359999984503,9.56000041962,0.0
HD212231,335.80976,-25.84537,5.0,134.491412365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD101940,175.95831,-35.24858,1.0,38.0,12.9353268414,0.295338790609,7.71899986267,0.0,10.170999527,0.0130000002682,nan,nan
HD89920,155.45727,-44.51149,25.0,202.90556917,21.6759524907,0.228959855295,0.0,0.0,10.7419996262,0.0439999997616,9.77700042725,0.0
HD137676,232.32156,-49.95579,51.0,1057.71016824,16.7015778382,0.238886048299,5.74599981308,0.0,nan,nan,nan,nan
Gl674,262.16027,-46.89837,196.0,645.672889318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD134440,227.55344,-16.46799,51.0,368.037647531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD212728,337.15993,-67.48906,15.0,659.754370959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD132648,225.47139,-47.00785,26.0,672.145810074,38.1031210425,0.256846309757,5.95499992371,0.0,8.38500022888,0.0,7.69799995422,0.0
HD126681,216.85396,-18.41236,29.0,354.737635443,18.0414740399,0.246346815672,0.0,0.0,nan,nan,nan,nan
HD199190,315.02865,-69.58014,42.0,954.511267613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIP31148,98.03852,-27.03381,7.0,153.236124984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD-98457,169.84752,-30.33113,36.0,725.275913015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD90156,155.98209,-29.64559,147.0,2292.3809631,45.3468047496,0.30592473373,5.24499988556,0.0,0.0,0.0,0.0,0.0
HD210329,332.64429,-40.41001,7.0,90.3311131338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gl581,229.8615,-7.72286,248.0,464.541322166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD112164,193.74386,-44.15284,10.0,458.258922445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD64640,118.35514,-35.61895,7.0,105.849137928,20.133036543,0.210266414009,7.19600009918,0.0,10.3859996796,0.0240000002086,nan,nan
BD-21784,61.64287,-20.85341,39.0,234.74748135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD122862,212.11067,-74.85005,52.0,1484.58313678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
